"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
"CMS181C",-0.0277218364318445,0.0440008401468974,0.0706846076917014,0.0322665941776457,-0.0278590953251397,-0.0236115837493283,-0.0354193635515712,0.0578292146305979,-0.0116584729958145,0.0404184632055892,-0.0304336131504483,0.004638977174582,0.0216359027738799,0.00504965900554535,0.00773514063115013,-0.0203195498912087,0.0145872158402502,0.00170784540630447,-0.0198735266064224,-0.00136701212111011,0.0186267295177652,-0.0173694184564518,-0.0281676270966597
"CMI066C",0.0188131864015392,0.0685517704145093,-0.013229431762459,0.0193646205410006,0.049712443950555,-0.0426289941104368,0.0152246127496369,0.0157440679367192,0.00286516123933607,0.0317102654163878,0.0149234047990334,-0.000579929223315121,-0.000256878625510194,0.0364407102156233,0.00876923482868917,0.0336818813560349,0.0336374984643978,0.0161083928905823,-0.0291721769528463,-0.0183242309312238,0.00447524550507614,-0.0173465822082376,0.0805799382557721
"CMF105C",-0.0302988177961828,0.0515535688560183,0.0547826630079542,-0.0018881049890538,0.0219504156313454,-0.00686100642003323,0.0394553563578541,0.0154794523078589,-0.0125763822779226,-0.0237029071069743,-0.0168365607515155,0.00155009640291148,-0.00506114360663077,-0.0328043988061248,-0.0236446868912539,-0.00907118742593233,0.00811201739326568,0.0187651565914114,-0.0068517603817651,-0.00984173287625457,0.0141503712954453,0.0284538122101235,-0.0505740866629062
"CMD061C",0.0496016964613807,0.0114762805009035,0.0216059005957896,-0.0327332012963428,0.00656112174870616,0.0142493389167234,-0.0040517128264732,0.0184519085960523,0.0171616482479325,0.0228109447070802,0.00545883325213694,-0.025630569948965,0.0101123664548742,-0.0461262085370305,0.00392164531088833,-0.0288783795247944,-0.0384286656795605,-0.00648998237745227,-0.0198347849464047,0.0405239333970296,0.02093320271089,-0.0128020917633988,-0.00969743864194618
"CMM200C",-0.0448062353847133,-0.0289494969832035,-0.0368378647380104,-0.0145634030031581,0.0170241220617819,-0.0129575164410615,-0.0236949287115213,-0.0573801839497096,0.0814884679853623,0.00982261678372718,0.0495872163702516,-0.00478038639215578,0.0102463953881405,-0.0229149503315453,0.00401928162542871,-0.0250799454759974,-0.0178303624180334,0.0137178793110678,-0.00443225122612589,-0.00833362751230629,0.0169518140465556,-0.0477319703977121,0.0520171718469888
"CMK230C",0.050561095933263,-0.00785553947847118,0.0205044357926525,0.00555327829164117,0.0210685108380155,0.0243665732401538,-0.0123959086498599,-0.0407213366414572,-0.0111997674263108,0.000991894506111995,0.0125321741269686,-0.0128443692920935,-0.0223862958974501,0.0195172025136902,0.0064815578414581,0.0371519843998808,-0.0289608197694899,-0.0200150616093105,0.0516716913444487,-0.0150586779061537,-0.00670976944295306,0.00472127087295612,-0.0311894615490473
"CMO184C",0.0248340621406639,0.050885761266865,-0.00140650530668462,0.0439085529476252,0.013220944806661,0.0702350513817244,-0.158722600852276,-0.141919268809517,0.234422947120803,-0.0202343507450332,-0.026926147793254,-0.118919102950402,0.126252174871952,-0.128776854896339,-0.0234781636810902,-0.0239136382332587,0.0417629093170047,0.0304194605251121,-0.264911962031019,0.010538366384407,0.0503612485576314,0.0705232673689835,-0.00279759003683782
"CMN060C",-0.00674330108538228,0.0132783488642126,0.115399262544707,0.0210517908392066,0.0291498847755096,-0.0200383630689455,0.00121184875887866,0.0513017875692373,0.0366663972401646,0.0698519353165759,0.076612672866783,0.0267486682831672,0.0298169089163032,-0.0114406173006633,0.0827813707252507,-0.0549249026116964,0.121522686546342,-0.149647610366957,-0.0118328906781465,0.116717753383198,-0.0813877117862884,-0.139492505129858,0.0221518140418101
"CMT244C",-0.0411332371525895,0.0302329305896042,0.0536286004666339,0.0100462164765503,0.00635873125022778,-0.0506205780692143,0.0135037657742082,0.0178039917051575,-0.0296786916620315,0.0317849258308277,0.00061289272933305,0.0300720251677733,0.0113092498074905,0.00477466483832736,0.0097331495165955,-0.00154473939502343,0.00851094999247651,-0.00385448873502892,-0.0253142148430939,-0.0185421986636752,0.0195600847510018,0.00888029193459661,0.0704359562979476
"CMN084C",-0.0315877752356635,0.0304460304916805,-0.0777727246433589,0.0131630481587858,0.0493578833938099,-0.0142966557863365,0.0110173542121902,-0.00436905346737199,-0.035117641430125,0.0370824745759752,0.0118917149166198,0.00793512209206342,-0.00659091329440774,-0.0214609228892842,-0.0251726440520917,-0.0221089185814432,0.00242282325376504,0.00263872640731925,0.0212380207957228,-0.0134187349257607,0.0051536440476118,-0.00939003270316951,0.0597476062944105
"CML213C",0.0433217616576261,0.0121771774963661,-0.0285378737096506,-0.0684741008874149,-0.0472509433004047,0.00845226718112494,-0.0266047664847625,-0.00865949318304545,0.0201971404192945,-0.00161377082927683,-0.00905172749033795,-0.0359614345768306,-0.0514651473648748,0.0301071680281112,0.0105522071031779,0.0198677705855669,0.00767713454169721,0.0103672019533035,-0.0258480906668851,-0.0602576391335558,-0.0338175520578186,0.0270902299835728,-0.0198763112600536
"CMM019C",-0.0445498582841962,-0.0310348268883842,-0.0313065005833156,-0.0202061599160935,0.0160085301202838,0.00747906997574506,-0.00544265100272305,0.0413475169263355,0.0564690276124298,0.0244065142719163,-0.0294161906238418,0.0117873978337852,0.0373666758851097,0.0233966129415668,0.0309414351063437,-0.0421999490843344,-0.000294975339440687,-0.0175103520598661,0.0118958903332239,-0.00798300339064654,-0.0148197161036222,0.0109411149841858,-0.0389291930843243
"CMJ298C",-0.0348880911811879,0.0427152197037105,0.000871736144343153,-0.0631302879373768,-0.0122048258446817,-0.10142830023567,-0.0712661591822047,0.00123759442330357,-0.0354619253225335,0.0250025477763448,-0.00652552465526092,-0.0233978607465387,0.0340731561558585,-0.00571319346214044,-0.0161780417241063,-0.0340953962584813,0.0496256831141983,0.0161575941617091,-0.0480979967699398,-0.0275347703908766,0.0276110315122615,-0.00454287829546972,-0.00198604217411705
"CMR256C",-0.0488640195996587,-0.0163783762827626,-0.0260996613115154,-0.00104849815260546,0.0193375107129464,-0.0195866815180011,-0.02359649257624,-0.0196111342142268,0.0132149282022862,-0.0140036210579109,0.00990540109858284,-0.0144704494623451,-0.00851634818025266,-0.00989191812239539,0.0148282095372081,0.00787760937598173,-0.0431902992315586,0.0217525499459241,0.00728354488056499,0.00592116365577653,-0.00736447457210306,-0.0734647144068015,-0.0343389893376252
"CMG027C",-0.0186894694781423,0.0520549008766102,-0.0435707318755331,-0.0364627253284648,0.0970583350107572,-0.0661897311191113,0.0028828212262525,-0.0224632355823942,-0.0150564113893059,-0.042204879704961,0.013553712241778,-0.0247740263782765,0.0413328651992953,0.0349837920495478,0.0141512743741142,0.0451903532517809,0.0334730310683214,0.0310456598210196,-0.0639726616501146,-0.00369730608463147,0.0250336909320297,-0.0118183903128071,0.052801466854857
"CMR255C",-0.0359561075671951,-0.0422992884521064,-0.0537068186062016,0.00723623417141996,-0.0146449025562202,0.0326140473737037,-0.0137725947031692,-0.00318003989347514,0.00562898597753384,0.0166679911884361,-0.00620927793302091,0.0349137637973178,0.00571800589442717,-0.00758194921439223,0.008325533058414,-0.014890113058454,-0.0101410123037448,-0.00111903307655838,0.0074315764267891,-0.00282520283127242,-0.0172427919510417,-0.00825717219300481,-0.0731555586120901
"CMC093C",-0.0353468536980783,0.0395615457166061,0.0530196252047265,0.00757209622122295,-0.030268201264195,0.0284575812312931,-0.0282358068441707,-0.0840308958103292,-0.012214008118203,-0.0511838012668335,0.114039724670071,-0.0747957681139758,0.0699029897388575,-0.101249746261766,0.125729532646958,0.07997941151667,0.181287637852636,0.0696062318433679,0.0410151885834613,-0.214147172058616,0.0240246249570782,0.0777314576037087,0.0388735491861593
"CMR290C",0.0452788479442569,0.0213345934937979,0.0226123696509446,0.00217974293425623,0.0094357001915507,0.102913818355847,-0.0872588323347028,0.0129789214175896,0.0388777072903577,0.049697619600624,0.0251724282242148,0.0188719901273692,0.0355364154122863,-0.0859445204289259,0.0144795622164706,0.0248240384454385,-0.0894350131589379,-0.0477505627401543,-0.0297492332300409,0.0226205684482309,0.0571923222403581,-0.0397246186670359,-0.0702257660110966
"CMN319C",0.00666203877061998,-0.0627279495450566,-0.034750147947011,-0.0244753748219784,0.0768766250700876,-0.102104125887964,0.0297384544971413,0.028556981332123,-0.0213242450031337,0.0534883138260167,0.0441697522660137,0.0252702243992968,0.0441352146027713,0.01064357293899,-0.0280771622135011,0.0339454772693669,0.0170363579283973,-0.00110206879218833,0.0208082940449749,-0.0225701159959894,-0.0813307711339631,-0.0416793938846064,0.0423150226749096
"CMJ300C",0.036431926920929,0.0460426236232743,-0.0402188449897872,-0.00539568819429923,0.0233810260713269,0.00460865624384297,0.0306973116980054,0.0428493616006653,-0.0344140585357188,0.0132652882595184,-0.0153718864672547,-0.0148031440900895,-0.00465848252181189,-0.0396731884612673,-0.0114996354727769,-0.00359207743715583,0.00193042327085808,0.0177925370676776,0.0103389882196673,-0.0124724571052503,0.0369277237004407,0.0190670413043206,0.0285181723162077
"CMV048C",-0.0281457906325239,-0.0574573065172863,0.0225888307325138,-0.0479313197958691,-0.00200545738298239,-0.000322200613279486,0.0248687525928558,-0.046747732686752,-0.0416333227248046,-0.0329495329572993,-0.00428504185519092,-0.0312534588748093,-0.03719257622798,-0.0787559946470566,0.0185401621916806,0.023247438407819,0.0175866234150654,-0.0246359374815507,-0.065448766447408,0.0221487760290995,0.0776146202024104,-0.00221563452779558,0.0460834937911801
"CMN304C",-0.0336758725842335,0.0453599481061717,-0.014329792732298,-0.0617800561287774,-0.0199859260420862,-0.0704394355386868,-0.0633998686306023,-0.0272183162451139,-0.0386871095729502,-0.0185028903365215,0.007998627747511,-0.0161091969824197,0.00526235350319928,-0.0394031179456592,0.00171275898221289,0.0179339921064762,-0.0194033701645698,0.00012014854560693,-0.0306066696097981,0.0560699945504609,-0.0445446517549892,-0.0241908777593385,0.0400793272236765
"CMH199C",-0.0259639368630799,0.0498150441107992,0.0315151281477117,-0.060524337715817,-0.0349790276154265,-0.0992305935915072,-0.0682512068771365,-0.000577874280761565,-0.0272817787168899,0.0502905458028121,0.0321390866563304,-0.0123931586562924,0.0371238888128469,-0.027576426082428,0.0306169109368829,0.018006792511223,0.0108872453303751,-0.0354210978586196,-0.0266842737383468,0.00301618672401219,-0.00211386162028727,-0.00138466696030759,-0.0721443827052597
"CMN269C",0.0455381267979911,-0.0286659133624209,0.0127357919225039,0.0348345250483973,-0.0207336778717312,0.0206736877109868,-0.00237923156829475,-0.0334625530390226,-0.0158884029021826,0.00472442854921796,-0.0212431867706226,0.0119295501675308,0.0081402326680652,-0.0341832651909701,-0.0105883574293202,0.00648807524489285,-0.0177973658076982,9.38382661846058e-05,0.027553993819709,-0.0501277545783773,-0.0194635631926681,0.0120880305196812,-0.0607995315513754
"CMG178C",-0.0140961339729707,0.0717546385195261,-0.0101401760064662,0.0106578111708709,-0.0192051084982706,-0.00911208001116512,0.0340163883282949,0.0191881628856783,0.00562336180742613,0.0329982578555598,0.024061817884535,0.0413007227314074,0.024163731532347,0.0262321716164811,0.0128420353927103,0.0626047157036172,0.00586596975155905,0.0148477549361626,-0.0112881960585802,0.0386551099307704,-0.00295055214767794,0.0093534019232014,0.0729723239556199
"CMC180C",-0.0463197442489938,0.0308249407173178,-0.00430126164145669,0.01268219138727,-0.0015060752776941,0.000638711094537954,-0.0160176257435907,-0.0253570720274049,-0.0119907666988912,0.0244165288528704,0.0321299639827858,0.0354761817696543,-0.00100938056461988,-0.00503299000755126,-0.00277547542277426,0.0327226590699072,-0.0394120010665176,-0.00650849540989669,-0.00265003767996402,0.00564767102881482,-0.00613299492407132,0.000227927952099554,-0.0376665452748018
"CMG217C",0.0150408899948982,-0.0647445945294999,-0.0362267345142632,0.0245465519637813,-0.0474881327907737,-0.037669966130833,0.0181935505839468,-0.0155258561118384,-0.0417938176365904,0.0339667987773262,-0.0149842435033122,0.0320954881592851,0.0648582497664325,0.0033568288753156,-0.0310997572978443,0.00656051050448942,0.0119647416232973,-0.00237151738735358,-0.00862082479358723,0.0163729483181737,-0.00872708583974185,-0.00557210427933366,-0.0061017928543549
"CMT089C",0.0369431930931177,-0.0433717993428779,0.0424789569762198,0.0160370054226589,-0.0101743042701586,0.012789024675939,-0.000949222780237599,-0.0356930315679099,0.00881106645129721,-0.0276869484356398,-0.0179161170718062,-0.00773041131563206,0.0358870040363336,-0.0573963435914213,-0.014151254250678,-0.0415423728754681,0.00745059148051621,-0.0199481519835378,0.00436129131909996,0.00653662812493021,-0.0165476254752119,0.0587658051656426,-0.0409337521929721
"CMD108C",0.0473585569722822,-0.0219901198706414,-0.0192765787789311,-0.00709805901257719,-0.0250806823244279,-0.0105327400113408,-0.0144878685975793,-0.0199542651199266,-0.0345996400343771,0.035895482966206,0.0108980873863947,0.000486271110851306,0.0251368473245637,-0.00862010630231264,-0.0791737794819602,0.0215210117720567,-0.0614998268046882,-0.0541027482027199,0.0361266856679507,-0.0271996088923667,0.02506280011424,0.0112474873299602,0.0667172843999965
"CMQ447C",0.0457214185357784,0.0326738497201068,-0.0050035311089937,0.00639962438989789,-0.00716523032717599,0.00834004612531649,-0.00245661298108685,0.0132262420007868,-0.00497251584889936,0.0252600584694557,0.0205984449630031,-0.00129789629383407,0.00176043062660136,-0.000193556856468967,-0.000991256758000366,-0.0123906025414365,0.00588442346555373,0.0107286217543112,0.00560932469941707,0.00975136070612132,0.00310031274284408,-0.0173545310444372,-0.0181999918004447
"CMP145C",-0.0385877692616385,0.0264316305822175,-0.0266001066681842,0.0682408541834654,-0.0503263776922684,-0.0500504377689902,-0.0114631233742448,-0.0712882361025122,-0.024006025656035,0.0132845060385673,-0.00510686386218264,0.00427113316548627,0.0489654489796029,0.02906902987501,0.00773247223022321,-0.0314606364367929,-0.000136183810662434,-0.0205584679371434,-0.00751323464873511,-0.027236258773822,0.0057198924726909,-0.00980505696394763,0.0889257461767275
"CMJ148C",-0.0488154477609108,-0.000133375767088573,-0.0261692997127636,-0.0124510675594468,-0.0286657672034495,-0.00270238293910368,0.00138754068863833,-0.0273114383853604,-0.0523670350461628,-0.0188587031369892,0.0106077971869448,0.00261308087783902,0.035119822283407,-0.0681569802514311,0.0459465353437918,0.035245468238894,-0.00983830435143949,0.0333773357253311,-0.028860064012435,0.0442655396414715,0.0143437218339752,0.0208959573588529,-0.0146408775154654
"CMI148C",-0.0437006368322357,-0.00806936261558732,-0.0564166495765125,0.000809423606098966,0.0279881357255119,0.00728337936577422,0.0199228099034207,-0.0513685209774794,0.0162152877013134,0.00218339858342126,0.029229359400313,0.0303746196893222,0.00974988706261235,-0.0416958732946656,0.0166383509350021,-0.0302136107513841,-0.0323430954052021,0.0309620346275896,-0.00105237536359979,0.00306992248422677,0.00744227000270592,-0.00555997407656545,0.0321899050984532
"CMQ241C",-0.0297427620075442,-0.0358538950393769,-0.0763183626501755,5.9714062987131e-05,0.0170923997479185,-0.00348338089331853,-0.00921313710544557,0.0161117732675145,-0.0504720422709964,0.0153723463131707,-0.063979598449564,0.0210499237147346,0.0847733032867249,0.0308625553358342,0.0419106346424854,-0.0285206041608867,-0.00128222444203881,0.0118663081254703,-0.028309174796203,-0.00698528889385469,-0.0109976314678799,0.0329982010201071,-0.00554709389347302
"CMV127C",-0.0343672191892386,-0.0285415061076376,0.0231976540660427,-0.0635420322142743,0.0609597941934812,0.0862461676450152,0.0542370343903541,-0.0618024546264113,-0.113078062302015,0.105165561691158,-0.0797241083493808,-0.137752506975517,0.00632805614402455,0.126938954491811,-0.0553206421887222,0.00948784236532751,0.102887684510721,-0.156350361854307,-0.0531386080374586,-0.087777764306052,0.242915842133381,0.123814290876618,-0.0224665262933504
"CMJ237C",-0.0500092032426571,0.00297478475719897,0.00475353011847868,-0.00880897777913672,0.0183046892542127,-0.014598687304045,-0.0128098631826482,-0.00323764796046045,0.0497751965660526,0.0179414442863864,0.00552412459371044,-0.00363072338791523,0.00251629644291549,0.0115869333056621,0.0112643629616344,-0.0100786909972478,-0.0164110180290496,0.00108605826094745,0.0184254988220346,0.0153866440447892,-0.0115110064851756,-0.0012366049490591,-0.00155977378626206
"CMV063C",-0.0176366868273194,-0.0514505064300223,0.0422499196987921,-0.0406671844978176,-0.0467352804557643,0.0768719644022138,-0.00336835542866981,-0.052210891230086,-0.0726514507417212,0.219704387360367,-0.32170553272963,-0.126782839151338,-0.0636961085138326,0.0071078862281547,0.0493376130520724,0.172879000729652,-0.106524488135102,0.0622525304732257,-0.0654382071357334,-0.0277303373554427,-0.116254151557084,-0.0320571352494065,0.00067261125827489
"CML181C",0.0252859750491073,0.035621228554554,-0.0192822595688877,-0.101136038207071,-0.0525294088096282,-0.0206538112757076,-0.0872863821227536,-0.0490074227368451,0.0016401079098629,-0.0282731324811095,0.0475673669739008,0.0476494000125154,-0.0255976534522333,-0.00913276628795622,-0.00136870453150477,0.0277410431382092,-0.0273376787399698,-0.0427649942292496,-0.00705886262950707,0.0144045732577694,0.0240266356545648,-0.015105348541422,-0.0101301928898992
"CMV204C",-0.0301840485182624,-0.0329878393239858,0.0272921623631992,-0.0880406209116521,0.0292334163912916,0.0624506261377598,-0.0359816838811433,-0.0416697048879936,-0.0370861076389175,0.161683009602172,-0.12425190892352,-0.126656082048433,-0.0109553630318859,0.0352453606448204,0.101508032237129,-0.0550500739846995,0.00462805114776792,0.0207708439671748,0.11315671951483,-0.156943446589145,-0.0877642644051009,0.148000747135352,0.00611287222223286
"CMI136C",0.0468967642351561,-0.0174210599103494,0.0246108159748064,0.0169285281304036,-0.011066014091474,0.0301485548079883,-0.0403887811423399,-0.00851368512892613,-0.00722696814681275,0.0231611413651468,0.00984150506942144,-0.00870341481468465,0.0179626443585631,-0.0106402294311935,-0.00696499128420696,0.0239765382747657,-0.0467279907831721,-0.0167421170237068,0.00635655712881167,0.0214654133688111,0.0449988573583529,-0.0392266111991402,-0.0658502457405142
"CML247C",-0.0288381294829019,0.0372066373443206,0.0756276963670526,0.00758239907053293,-0.00378816240620221,-0.0229898720975805,0.00678790338720348,0.0229474252168405,0.00530668128289271,0.0191708148497499,-0.0507323330113275,-0.00462471397259083,-0.00426883876599636,0.0391998637863359,-0.0305949545729095,0.00717676374143024,0.0197474530336841,-0.0402614409782471,0.000530760870638386,-0.0139704886796535,0.00808028988768727,-0.000837894359631745,0.0567576484216481
"CMI063C",0.0410675106777568,-0.0383676712413804,0.0268989809682752,0.0110733692490175,-0.0130211191175498,-0.00122123290435587,-0.00901097037020525,-0.0146165926571573,0.0241964913380971,-0.0301365546999741,-0.0205428571168742,0.0104943918033292,0.0652656738465132,-0.0265831796839637,0.0103718559401543,0.0021670512547321,-0.00370410766683916,-0.0176796074518182,-0.00625099264718519,-0.0112391619007815,-0.00158774006677243,-0.0124174963994926,-0.0223233149074634
"CMF115C",-0.024848475060872,0.0333767757702682,0.0849763331435948,0.00115931293548677,0.0145857754212461,-0.0549863853160887,0.033421657570933,0.0160862773587144,0.0138866565902954,0.0254661361975579,-0.0282884817834286,0.00638377610936161,0.0175390671543648,0.00933152774345478,-0.0202503733013973,-0.0295341908771036,0.0113493721006794,0.0408253718738853,0.0328445025417319,-0.0240572892953947,0.012074048061108,0.0065561551906732,-0.0682834090761858
"CMV159C",-0.03041364430597,-0.0492991120032709,0.0293083346993944,-0.0506088860468917,0.00194431513552251,0.0149865726693933,0.0542023416081253,-0.0644854056233799,-0.0856794903885227,-0.00425712391761107,0.0337930909024731,0.0212592103788047,-0.00971545457618598,-0.0519127514085505,-0.0286587600559802,-0.0150365009113941,0.00372474386682776,0.0118933134903934,-0.0166936543259518,0.058335416314924,-0.0207491042303795,-0.00725987406170002,0.0130316013495042
"CMO137C",0.00114745292420619,0.0629277165251984,0.0335889584418429,-0.0639670394662533,-0.0304309892107908,-0.0454136070544769,-0.0347265756286229,-0.0466472212065215,-0.0169526169787173,-0.0147285834747117,-0.018580371147771,0.0203505950881748,0.00133040383518362,-0.0285607352226491,-0.00997337246381223,-0.00779248809409123,0.0439475818422629,0.0296547558934809,0.0242205972335798,-0.0294995076341774,0.0546872323772259,-0.0311088631070051,0.00532707165265535
"CMV158C",-0.02828099806389,-0.050995797842957,0.0295160954963496,-0.0568089544023097,-0.00120041784870408,0.00564855379672241,0.0367189040200148,-0.0337807136068344,-0.0644647650790997,0.0565269504830455,0.0601525790391598,0.0613991442028579,0.0270874300472629,-0.0454964359569271,-0.0103491999738587,0.00479769711365014,0.0206009380699561,-0.013654708181288,-0.0468408701273959,0.0454618704979555,-0.0259776006192788,0.0106064641489574,0.0262782054640164
"CMT541C",0.0391547892581968,0.00337892942997087,-0.0525707514684197,0.042230354127181,-0.0561687222506522,-0.0138676373678715,0.0712020900011604,0.0289493523624556,0.0371715479719022,0.0690992206670097,-0.00457524127245579,0.0359721802291463,0.000832623846818159,-0.004535716028303,-0.0510267979047143,0.0218439961183494,0.00408602728334865,0.0217379564487193,-0.0100895927951031,-0.00104914016013351,0.0429118861985527,0.0151401162184604,0.0601187408493329
"CMB159C",0.0309771757572395,-0.0526091996751683,-0.016043931491799,-0.013560567225405,0.055052474397678,0.0157250426339102,-0.0232303880617337,0.0172225446283858,-0.0230926893334208,0.0339837758104304,-0.0185068807620884,-0.00949092303409409,0.0601259034279687,0.00651305569090773,0.0175437389178244,-0.0202624274057839,-0.0155292670770452,0.0117039316934901,0.0401729457305293,-0.0126168156890227,-0.0542798232081195,-0.0167956075732917,-0.0515301405634657
"CMG018C",-0.00607966153121819,0.0248866648377411,-0.0557686241043748,-0.0924134754893826,0.0720876624198156,0.0896271373386346,-0.0910778104228996,-0.144069094882998,0.0485614882158444,0.0752771608943643,-0.149343025251387,0.245168126536331,0.0266604061803145,-0.0164096413357747,-0.0689996878109019,-0.0431973779737042,0.149418746345185,-0.0137992400248211,-0.195068269325121,-0.0134939869899147,-0.218453557786698,-0.0284913102807128,-0.0189802012632302
"CMJ039C",0.0261672457494532,0.0596885805810634,0.0144882065528119,-0.00867628595097015,0.0416009146430447,-0.0150206253453032,0.0219014761749025,0.0249313669688643,-0.0176096255421509,0.031107362263092,0.0173855778381316,-0.0230088474684603,0.0276088720301677,-0.0262494911232627,-0.0852452528879386,-0.0314608891412885,-0.0303660705803237,-0.00651790466961497,0.0576397508125871,0.0403616450203756,-0.0123570873595693,-0.00414576126620106,0.0322274668760538
"CMM287C",0.0253407778913654,0.0549632071927377,-0.0456139610990568,0.00255036784061667,0.013923366243541,0.0556142168683405,-0.0249886582180331,0.00844526072881261,-0.0197180154789625,0.00522391705335503,0.0216174710500532,-0.0149118239549467,0.0392670150260303,-0.0416440315933239,-0.0384601182988515,0.0281993897711552,-0.0690280537448022,-0.0322497898869567,-0.00107335091639586,0.0384187999977145,-0.0220653103619602,0.0211172358443534,0.0591258160977139
"CMM155C",-0.0248293520113621,0.0107283261952308,0.0900956820814311,0.037475035816039,-0.056046310042559,0.0137417278026601,-0.0258608611630916,0.0158594877089007,-0.0038848429588528,0.0235619705439908,-0.026733527181156,0.0309115153910746,-0.0153673464323887,0.0216425398136208,-0.016499743410529,-0.0204177166321294,-0.0143742626674169,-0.0203407911350771,0.00536645864675635,-0.0215765803614974,0.0186529354406216,-0.049740184747746,0.0301472323347999
"CMS398C",0.0441093514426921,-0.0247309231695467,0.0169126160637472,0.0406368792099576,-0.00193176887690492,-0.0020241949325333,-0.0153771215307881,-0.0356287242233231,-0.0877267894453598,-0.0159504497646665,0.0217750281765778,0.00145683750483366,-0.0407300884939719,0.0451162989908978,0.0424803720168683,0.00704538411248113,-0.0175385747997674,-0.0157022386805373,-0.0317740931151811,-0.0382183159051691,-0.0276798235156274,0.00403341688744997,0.0136642883492025
"CMO284C",0.0480907578180089,-0.0145566093581831,-0.00591545538403662,0.0075594312209052,-0.0135574230902237,-0.0123941414699821,0.0307354044525278,-0.0383820587714572,0.004408803517585,0.0383358367514621,0.0188251604494939,-0.0160006568613727,0.00795870181631645,-0.0736562013126929,0.0181161930131999,-0.00810060656011507,-0.018961665417806,-0.00711286505964163,0.0199165071673768,-0.0197563275624227,0.00581199425094208,-0.00688265629965346,0.0272603355215848
"CMO192C",-0.0475323721749131,-0.0105263306831631,0.0136108436977856,-0.0240913268308446,0.0266788309874194,-0.00387285834713335,-0.0025182930799457,-0.0205615348240718,0.0559209719332782,-0.0211735978667726,0.0288873328403019,-0.0167645425844832,0.00941739854048363,0.0281776429245828,-0.0351133001909866,0.0471741165327074,-0.0156748213327314,-0.0104519051851814,-0.00687276647663748,-0.00301372384008394,-0.0217257765112476,-0.0214769375166876,0.0358753420909201
"CMD148C",0.033775035501637,0.0246797392955836,-0.0726255521153459,0.0121743818439334,0.0212311407079427,0.0368465191030062,0.009118941491986,-0.0148770794772176,-0.0287652554375431,0.0446398145797402,0.0182632767333953,-0.0315957971875954,0.0282864856596388,0.026518033269016,-0.0929198560202777,-0.0182229437362896,0.010227398283144,-0.0311355779628067,0.0658576835886073,0.00054805090227361,-0.0181663923100929,-0.0300507169864584,-0.018807436208565
"CMI244C",0.00716592308238241,0.0251429361054217,0.102106536480515,0.0320343780476447,-0.0281293188928406,-0.0664814126142187,0.00285157794769489,-0.0233561340589029,-0.00998931619129604,0.0179655519959105,-0.0238793688123736,-0.000754708131998413,0.0691267718524943,-0.0499179777424859,0.0123296951012068,-0.00935202962773982,-0.0082167803611963,0.022262735624179,-0.00827297797058662,0.0231575459038239,0.0200328495666126,-0.0176407037762902,0.0324214554702201
"CMO028C",0.0396380971725528,0.0332232608620807,0.00734324799266088,-0.0495954821952884,0.0398395596953783,0.0102684906196974,0.0222780884431791,0.0592727180413569,-0.00415050656751544,0.0848616257992493,0.00161392200501506,0.031193935092914,0.0355096461447495,-0.0192437562583793,-0.0279453480594733,0.011691320337928,0.0321567506322953,-0.017947536655206,-0.014431815729854,0.00713821990124358,-0.0117949038771019,-0.020021145637013,-0.0288740442152937
"CMN194C",0.0468361712625546,0.00971083962139696,0.00170017548472328,0.0284299065333411,0.0203441791122519,-0.0432209245632019,0.0409956411028135,0.0336125053280134,0.0208629815092366,-0.0153282419281965,-0.0343820481544521,0.00533191637693172,-0.073547888552414,-0.150071734395715,0.0147614607414671,0.176871808700974,0.0850321574484703,0.0470475708606853,0.00466169130944945,-0.00447234702903904,0.0295507305183475,0.107054924045404,-0.0144834848142872
"CMK233C",0.0298268338273455,0.0323448830253799,-0.0252971643134958,-0.0986696315935097,0.00471725214677926,0.026690746375111,-0.0213851788895497,-0.0154817543746752,-0.0120041674090184,-0.0617346053857288,-0.0224487986209805,0.0356953798218575,-0.0311817908991184,0.0393347122883868,0.0359304738507051,0.0283416608447337,0.0174874575613825,0.0769757960611287,0.084543394942361,-0.0112035755389179,-0.0348311549040187,0.000643529380412463,0.019524550607028
"CMN137C",-0.0404222622047919,0.0378156384102341,-0.0183450289003786,-0.00738488902175273,0.013190712084155,0.0517695719014767,0.0065073868777021,-0.0288869794537894,0.0213995340359673,-0.0415765593945817,0.0268164705119141,0.0080295696913063,0.0196536199731457,-0.0053084464451961,0.0226593406612026,0.0904679296474505,-0.0164316651841841,0.0234319354432454,-0.00608456502228866,0.0156928571359816,-0.0171773020697738,-0.032554294238311,-0.017115940924516
"CMN338C",0.0320951896758937,-0.0498225313029649,-0.0287556614194894,0.0154422406294015,-0.0346642034783291,-0.0174943040746476,0.011799390174838,-0.00308450277844988,-0.017551942345903,0.0352090020818013,-0.00618397652766714,0.0152904718603243,0.0405391915167752,-0.0174050263478033,-0.0328315171485458,-0.00326444277142135,-0.0002948349021354,-0.00469021124261345,-0.00457361223203705,-0.00447377156153417,-0.0121609132261337,-0.0093153255805145,-0.0433161325924901
